FRN,ProviderName,StateAbbr,TechCode,records,blocks
0017904020,Country Wireless LLC,CA,70,1,1
0017904020,Country Wireless LLC,IA,70,2,2
0017904020,Country Wireless LLC,IL,70,1,1
0017904020,Country Wireless LLC,MA,70,1,1
0017904020,Country Wireless LLC,TX,70,1,1
0017904020,Country Wireless LLC,WI,10,14,14
0017904020,Country Wireless LLC,WI,70,751,751
0017947649,"Precision Technology, Inc. dba Connecting Point",CO,70,929,929
0017947649,"Precision Technology, Inc. dba Connecting Point",NE,70,19491,19491
0017986985,WiValley Inc,MA,50,1,1
0017986985,WiValley Inc,MA,70,2,2
0017986985,WiValley Inc,NH,50,122,122
0017986985,WiValley Inc,NH,70,112,112
0017997438,River Delta Wireless,CA,70,2778,2778
0018039495,Princeton Electric Plant Board,KY,50,6,6
0018052712,Kayse Internet,LA,11,5,5
0018052712,Kayse Internet,LA,70,13,13
0018055079,Mayfield Electric & Water,KY,50,22,22
0018055079,Mayfield Electric & Water,KY,70,217,217
0018057257,Wave Wireless LLC,KS,70,13,13
0018069666,"DMCI Broadband, LLC",IN,70,558,558
0018069666,"DMCI Broadband, LLC",MI,70,7125,7125
0018069666,"DMCI Broadband, LLC",OH,70,425,425
0018071944,InvisiMax Inc.,MN,70,376,376
0018071944,InvisiMax Inc.,ND,70,842,842
0018079764,"Blueriver Networking Services, Inc.",IN,70,707,707
0018085316,"FireServe, LLC",CA,70,788,788
0018085316,"FireServe, LLC",OR,70,4113,4113
0018092593,"Visionary Communications, Inc",AZ,30,7,7
0018092593,"Visionary Communications, Inc",AZ,50,2,2
0018092593,"Visionary Communications, Inc",CO,10,15,15
0018092593,"Visionary Communications, Inc",CO,11,7,7
0018092593,"Visionary Communications, Inc",CO,12,6,6
0018092593,"Visionary Communications, Inc",CO,30,8,8
0018092593,"Visionary Communications, Inc",CO,50,24,21
0018092593,"Visionary Communications, Inc",MT,30,1,1
0018092593,"Visionary Communications, Inc",MT,50,1,1
0018092593,"Visionary Communications, Inc",MT,70,15,15
0018092593,"Visionary Communications, Inc",ND,50,1,1
0018092593,"Visionary Communications, Inc",NM,30,6,6
0018092593,"Visionary Communications, Inc",NM,50,2,2
0018092593,"Visionary Communications, Inc",OR,50,2,2
0018092593,"Visionary Communications, Inc",TX,30,1,1
0018092593,"Visionary Communications, Inc",TX,50,2,2
0018092593,"Visionary Communications, Inc",WA,10,32,32
0018092593,"Visionary Communications, Inc",WA,11,33,33
0018092593,"Visionary Communications, Inc",WA,12,2,2
0018092593,"Visionary Communications, Inc",WA,30,6,6
0018092593,"Visionary Communications, Inc",WA,50,7,7
0018092593,"Visionary Communications, Inc",WA,70,2,2
0018092593,"Visionary Communications, Inc",WI,30,1,1
0018092593,"Visionary Communications, Inc",WY,10,346,346
0018092593,"Visionary Communications, Inc",WY,11,74,74
0018092593,"Visionary Communications, Inc",WY,12,10,10
0018092593,"Visionary Communications, Inc",WY,20,8,8
0018092593,"Visionary Communications, Inc",WY,30,11,11
0018092593,"Visionary Communications, Inc",WY,50,33,25
0018092593,"Visionary Communications, Inc",WY,70,715,715
0018100230,"USFon, Inc.",TX,30,1,1
0018100230,"USFon, Inc.",TX,50,6,6
0018108621,Computer Dynamics of NW Illinois LLC,IA,70,14,14
0018108621,Computer Dynamics of NW Illinois LLC,IL,70,1231,1231
0018108621,Computer Dynamics of NW Illinois LLC,WI,70,54,54
0018110502,"HC Cable OpCo, LLC",GA,30,2,2
0018110502,"HC Cable OpCo, LLC",GA,40,850,850
0018110502,"HC Cable OpCo, LLC",GA,50,101,101
0018115626,"TecInfo Communications, LLC",MS,70,13,13
0018147538,"Front Range Internet, Inc.",CO,50,29,29
0018147538,"Front Range Internet, Inc.",CO,70,5,5
0018150599,Wyerless,MO,30,1,1
0018150599,Wyerless,MO,70,99,99
0018184804,BreezeAir Networks LLC,TN,70,64,64
0018186395,"Zero Error Networks, LLC",CO,70,17,17
0018202309,SDWISP,CA,70,5271,5271
0018204859,"Pasty.net,Inc.",MI,70,362,362
0018204859,"Pasty.net,Inc.",WI,70,1,1
0018206391,"North Branch Networks, LLC",VT,70,230,230
0018209551,City of Longmont,CO,50,352,352
0018224600,SMS LLC,NV,70,2740,2740
0018226548,"Bee Creek Communications, Inc.",TX,70,14,14
0018234732,"Stephouse Holdings Company, LLC",OR,70,231,231
0018234732,"Stephouse Holdings Company, LLC",WA,70,124,124
0018242867,Professional Value Internet Service Inc,OK,70,13802,13802
0018247254,101Netlink,CA,70,12425,12425
0018247908,"WIFI Midwest, Inc.",IL,70,128,128
0018247908,"WIFI Midwest, Inc.",MO,70,5391,5250
0018249854,"Native American Telecom, LLC",SD,70,34,34
0018261834,"Raw Bandwidth Telecom, Inc.",CA,11,6161,6161
0018261834,"Raw Bandwidth Telecom, Inc.",CA,30,6161,6161
0018269076,Speed Of Light Broadband,TX,70,7811,7811
0018270504,"RB3, LLC",TX,41,2658,2658
0018270504,"RB3, LLC",TX,70,1730,1730
0018293175,"Internet Services, LLC",NM,70,14,14
0018294934,RuralReach.com,MI,70,2670,2670
0018326165,Hinson Communications Inc.,AL,10,4,4
0018326165,Hinson Communications Inc.,FL,10,2,2
0018337253,Wireless Etc.,AR,70,4391,4391
0018337287,"Emery Telcom Video, LLC",UT,42,261,261
0018344689,qrowireless of idaho,ID,70,23,23
0018352039,"Cornerstone Communications, LLC",ME,10,191,191
0018352039,"Cornerstone Communications, LLC",ME,11,1347,1347
0018352039,"Cornerstone Communications, LLC",ME,50,33,33
0018355909,Imagine Networks,OH,70,1385,1385
0018355909,Imagine Networks,TX,70,1,1
0018358473,"Total Radio Service, Inc.",AL,70,68,68
0018367177,"Geneseo Communications Services, Inc.",IA,10,8,8
0018367177,"Geneseo Communications Services, Inc.",IL,10,29,29
0018371963,"New Era Broadband, LLC",OH,70,11,11
0018371963,"New Era Broadband, LLC",WV,70,2,2
0018392704,"Sound Internet Services, Inc.",WA,70,6163,6163
0018421354,"Raicom, Inc.",NE,70,4148,4148
0018424077,"RTC Solutions, Inc",GA,50,20,20
0018424440,"North State Communications Advanced Services, LLC",NC,50,473,473
0018425108,Upward Access,OR,70,209,209
0018426130,"VOLstate, Inc.",TN,50,7,7
0018426130,"VOLstate, Inc.",TN,70,9,9
0018443366,PCS-WIN,IN,70,4039,4039
0018443366,PCS-WIN,OH,70,461,461
0018446666,"Electronic Solutions, Inc.",NC,70,48,48
0018447276,"CalNeva Broadband, LLC",CA,41,750,750
0018447276,"CalNeva Broadband, LLC",NV,41,236,236
0018454819,Catapulsion Broadband,UT,70,19,19
0018473223,WVVA.net Inc.,VA,70,3934,3934
0018473223,WVVA.net Inc.,WV,70,3200,3200
0018483222,America Internet & Communications,TN,70,35,35
0018497412,AirRunner Networks LLC,WI,70,319,319
0018500587,"THREE RIVER DIGITAL CABLE, L.L.C.",NE,41,665,665
0018502286,"Skyweb Networks, INC",IL,70,1,1
0018502286,"Skyweb Networks, INC",MI,70,108,108
0018502286,"Skyweb Networks, INC",OH,70,1,1
0018502625,"Tularosa Basin Telephone Co., Inc.",NM,10,563,563
0018502625,"Tularosa Basin Telephone Co., Inc.",NM,50,1032,1032
0018502625,"Tularosa Basin Telephone Co., Inc.",NM,70,469,469
0018505388,"Hamilton.net, Inc.",NE,70,27981,27981
0018505537,Leaco Rural Telephone Cooperative,NM,10,36,34
0018505537,Leaco Rural Telephone Cooperative,NM,20,5,5
0018505537,Leaco Rural Telephone Cooperative,NM,30,8,8
0018505537,Leaco Rural Telephone Cooperative,NM,50,63,62
0018505537,Leaco Rural Telephone Cooperative,NM,70,349,348
0018505537,Leaco Rural Telephone Cooperative,TX,70,21,21
0018510859,"The Electric and Water Plant Board of the City of Frankfort, KY",KY,41,1211,1211
0018510859,"The Electric and Water Plant Board of the City of Frankfort, KY",KY,50,1211,1211
0018511246,VDL INC d/b/a Global Telecom Brokers,MD,10,41,41
0018511246,VDL INC d/b/a Global Telecom Brokers,MD,30,55,55
0018511287,"LiteWire Internet Services, Inc.",IL,70,1,1
0018511287,"LiteWire Internet Services, Inc.",WI,70,630,630
0018511303,"Mid States Services, LLC.",MO,70,4068,4068
0018515536,Edward Spoon,LA,70,8563,8563
0018515676,"StarVision,Inc.",NC,41,144,144
0018515676,"StarVision,Inc.",NC,50,368,368
0018515676,"StarVision,Inc.",NC,70,59,59
0018515817,Community Internet Service,IA,70,333,333
0018515817,Community Internet Service,SD,70,6,6
0018518753,"NTInet, inc",SC,70,715,715
0018519397,Fayetteville Public Utilities,TN,42,3,3
0018520320,"Big River Telephone Company, LLC",AR,30,8,8
0018520320,"Big River Telephone Company, LLC",KY,30,3,3
0018520320,"Big River Telephone Company, LLC",MO,10,386,386
0018520320,"Big River Telephone Company, LLC",MO,30,125,125
0018520320,"Big River Telephone Company, LLC",MO,50,2,2
0018520320,"Big River Telephone Company, LLC",MO,70,3,3
0018521443,Community Fiber Network LLC,WA,50,76,76
0018522409,The City of Daytona Beach,FL,50,1,1
0018522730,Ridgewood Cable,TX,70,4829,4829
0018525139,Cruzio Media Inc.,CA,70,41610,41610
0018526087,"H&B Communications, Inc",KS,10,221,221
0018526087,"H&B Communications, Inc",KS,50,463,463
0018528893,"ITS Telecommunications Systems, Inc.",FL,10,137,137
0018528893,"ITS Telecommunications Systems, Inc.",FL,50,129,129
0018531095,Landmark Wireless LLC,MT,70,1015,1015
0018535427,City of Coffeyville,KS,50,2,2
0018535427,City of Coffeyville,KS,70,83,83
0018535427,City of Coffeyville,OK,70,8,8
0018538496,Otelco Mid-Missouri LLC,MO,10,569,569
0018538496,Otelco Mid-Missouri LLC,MO,20,3,3
0018538512,Otelco Telephone LLC,AL,10,66,66
0018538512,Otelco Telephone LLC,AL,20,66,66
0018538512,Otelco Telephone LLC,AL,40,504,504
0018538512,Otelco Telephone LLC,AL,50,18,18
0018538637,"Master Mind Productions, Inc.",WA,70,4,4
0018539593,GMN Wireless Broadband,OH,70,1552,1552
0018539593,GMN Wireless Broadband,WV,70,74,74
0018539601,Laurel Highland Telephone Company,PA,20,4,4
0018539601,Laurel Highland Telephone Company,PA,50,631,631
0018539601,Laurel Highland Telephone Company,PA,70,5,5
0018539742,"Peace Valley Telephone Co., Inc.",MO,11,126,126
0018539916,"Ralls Technologies, LLC",FL,50,1,1
0018539916,"Ralls Technologies, LLC",MO,50,545,545
0018540146,Yukon-Waltz Telephone Company,PA,50,165,165
0018540237,Electric Power Board,GA,50,596,596
0018540237,Electric Power Board,TN,50,6371,6371
0018540245,Southern Tier Wireless,NY,70,154,154
0018540914,"DC Access, LLC",DC,70,306,306
0018540914,"DC Access, LLC",VA,70,5,5
0018542233,National Mobile Communications,MA,10,63,63
0018542233,National Mobile Communications,MA,20,17,17
0018542233,National Mobile Communications,MA,30,2,2
0018542233,National Mobile Communications,MA,50,6,6
0018542233,National Mobile Communications,NH,10,487,487
0018542233,National Mobile Communications,NH,20,121,121
0018542233,National Mobile Communications,NH,30,14,14
0018542233,National Mobile Communications,NH,50,11,11
0018542233,National Mobile Communications,NY,10,168,168
0018542233,National Mobile Communications,NY,20,36,36
0018542233,National Mobile Communications,NY,30,6,6
0018542233,National Mobile Communications,NY,50,7,7
0018542233,National Mobile Communications,VT,10,2876,2876
0018542233,National Mobile Communications,VT,20,937,937
0018542233,National Mobile Communications,VT,30,172,172
0018542233,National Mobile Communications,VT,50,157,157
0018544403,"DSLbyAir, LLC",AL,70,10,10
0018544403,"DSLbyAir, LLC",FL,70,1,1
0018544403,"DSLbyAir, LLC",LA,70,10,10
0018544403,"DSLbyAir, LLC",MS,70,176,176
0018544403,"DSLbyAir, LLC",TX,70,2,2
0018544510,"Hidden Lake Wireless, Inc.",MI,70,44,44
0018547471,"Gans Communications, L.P. d/b/a MetroCast Communications",VA,42,3375,3375
0018547828,"Telefonica USA, Inc.",DC,50,2,2
0018547828,"Telefonica USA, Inc.",FL,50,13,12
0018547828,"Telefonica USA, Inc.",GA,50,3,3
0018547828,"Telefonica USA, Inc.",IL,50,4,4
0018547828,"Telefonica USA, Inc.",MA,50,2,2
0018547828,"Telefonica USA, Inc.",MI,50,3,3
0018547828,"Telefonica USA, Inc.",MN,50,2,2
0018547828,"Telefonica USA, Inc.",MO,50,1,1
0018547828,"Telefonica USA, Inc.",NC,50,1,1
0018547828,"Telefonica USA, Inc.",NE,50,1,1
0018547828,"Telefonica USA, Inc.",NJ,50,3,3
0018547828,"Telefonica USA, Inc.",NY,50,6,6
0018547828,"Telefonica USA, Inc.",OH,50,2,2
0018547828,"Telefonica USA, Inc.",OK,50,1,1
0018547828,"Telefonica USA, Inc.",PA,50,1,1
0018547828,"Telefonica USA, Inc.",PR,50,543,543
0018547828,"Telefonica USA, Inc.",TX,50,11,11
0018547828,"Telefonica USA, Inc.",VA,50,2,2
0018547828,"Telefonica USA, Inc.",WA,50,1,1
0018548073,"Martineer Wireless, Inc.",OK,70,6151,6151
0018548107,BancCentral Financial Services,OK,70,4405,4405
0018549113,"Utilities, Inc.",ME,11,1445,1445
0018549113,"Utilities, Inc.",ME,12,813,813
0018555169,"WireFree Communications, Inc.",AZ,70,1556,1556
0018562181,SMR Communications,MI,41,1,1
0018562611,New Lisbon Telephone,IN,11,227,227
0018562611,New Lisbon Telephone,IN,50,22,22
0018562611,New Lisbon Telephone,IN,70,2319,2319
0018562652,City of Holyoke Gas & Electric Department,MA,0,1,1
0018562652,City of Holyoke Gas & Electric Department,MA,30,2,2
0018562652,City of Holyoke Gas & Electric Department,MA,50,134,92
0018562835,Western Sonoma County Internet Cooperative Corporation,CA,70,20,20
0018563023,"PVT Networks, Inc.",NM,42,1101,1101
0018563023,"PVT Networks, Inc.",NM,50,782,782
0018563023,Penasco Valley Telephone Coop,NM,10,1250,1250
0018564179,Cloudburst9  LLC,IA,70,3274,3274
0018564799,"Intelligent Computing Solutions, Inc.",IL,70,15110,15110
0018567966,Odessa Office Equipment,WA,70,20679,20679
0018569533,Dustin Chandler,TX,70,1244,1244
0018570812,UPSALA COOPERATIVE TELEPHONE ASSOCIATION,MN,10,257,257
0018570812,UPSALA COOPERATIVE TELEPHONE ASSOCIATION,MN,50,163,163
0018570887,Morris Broadband LLC,NC,41,464,464
0018570887,Morris Broadband LLC,NC,42,4978,4978
0018570887,Morris Broadband LLC,NC,50,4977,4977
0018572933,"Fort Randall Cable Systems, Inc",NE,40,24,24
0018573212,"Fulair,LLC",LA,70,44,44
0018575217,Bayou Cable Inc,AR,41,90,90
0018575217,Bayou Cable Inc,LA,41,260,260
0018578955,PUBLIC WORKS COMMISSION,NC,50,72,72
0018580423,"Velociter Wireless, Inc.",CA,70,591,591
0018580704,Dixie Net Communications,MS,10,120,120
0018580704,Dixie Net Communications,MS,11,91,91
0018580704,Dixie Net Communications,MS,12,18,18
0018580704,Dixie Net Communications,MS,20,4,4
0018580704,Dixie Net Communications,MS,30,1,1
0018580704,Dixie Net Communications,MS,50,3,3
0018580704,Dixie Net Communications,MS,70,105,105
0018582064,Surfnet Communications,CA,70,50,50
0018582510,Public Utility District No. of Douglas County,WA,30,582,582
0018582510,Public Utility District No. of Douglas County,WA,70,1229,1229
0018583823,"RT Communications, Inc",MT,11,10,10
0018583823,"RT Communications, Inc",SD,11,16,16
0018583823,"RT Communications, Inc",WY,11,2517,2517
0018583823,"RT Communications, Inc",WY,50,786,786
0018583823,"RT Communications, Inc",WY,70,5,5
0018584425,Gainesville Regional Utilities,FL,50,96,96
0018587436,"Tri-County Telephone Association, Inc.",KS,50,2927,2927
0018587451,Council Grove Telephone Company,KS,50,766,766
0018587469,"TC Wireless, Inc.",KS,50,10,10
0018587469,"TC Wireless, Inc.",KS,70,1440,1440
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",CT,50,2726,2726
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",DC,50,1047,1047
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",DE,50,2,2
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",IL,50,4088,4088
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",MA,50,17740,17740
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",MD,50,2493,2493
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",ME,50,325,325
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",NC,50,179,179
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",NH,50,2041,2041
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",NJ,50,4452,4452
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",NY,50,27877,27877
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",PA,50,1315,1315
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",RI,50,1847,1847
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",VA,50,5189,5189
0018589226,"Lightower Fiber Networks I, LLC (formerly known as Light Tower Fiber Long Island LLC)",VT,50,19,19
0018589432,WIRELESS INTERNET CORP,TX,70,421,421
0018591420,"Broadband on Demand, LLC",KY,70,373,373
0018591826,WORLDNET TELECOMMUNICATIONS,PR,10,3013,3013
0018591826,WORLDNET TELECOMMUNICATIONS,PR,70,3013,3013
0018592253,United Farmers Telephone Company,IA,50,126,126
0018592782,DerbyNet,IL,70,52,52
0018594515,"ECSIS.NET, LLC DBA Electronic Communication Systems",TN,70,3179,3179
0018595660,City of Bellevue,IA,50,206,206
0018596395,"Whitespace, LLC",OK,70,874,874
0018596965,"Hospers Telephone Exchange, Inc.",IA,40,521,517
0018596965,"Hospers Telephone Exchange, Inc.",IA,50,263,258
0018596965,"Hospers Telephone Exchange, Inc.",NE,40,1,1
0018596965,"Hospers Telephone Exchange, Inc.",WV,40,1,1
0018600445,Cloud Alliance LLC,VT,70,1461,1461
0018602458,"Access One, Inc.",AL,30,1,1
0018602458,"Access One, Inc.",AZ,30,3,3
0018602458,"Access One, Inc.",CA,30,27,27
0018602458,"Access One, Inc.",CO,30,4,4
0018602458,"Access One, Inc.",CT,30,1,1
0018602458,"Access One, Inc.",FL,30,7,7
0018602458,"Access One, Inc.",GA,30,5,5
0018602458,"Access One, Inc.",IA,30,1,1
0018602458,"Access One, Inc.",ID,30,1,1
0018602458,"Access One, Inc.",IL,30,393,393
0018602458,"Access One, Inc.",IN,30,6,6
0018602458,"Access One, Inc.",MA,30,1,1
0018602458,"Access One, Inc.",MD,30,3,3
0018602458,"Access One, Inc.",MI,30,2,2
0018602458,"Access One, Inc.",MN,30,8,8
0018602458,"Access One, Inc.",MO,30,3,3
0018602458,"Access One, Inc.",MS,30,1,1
0018602458,"Access One, Inc.",MT,30,1,1
0018602458,"Access One, Inc.",NJ,30,5,5
0018602458,"Access One, Inc.",NM,30,1,1
0018602458,"Access One, Inc.",NV,30,2,2
0018602458,"Access One, Inc.",NY,30,2,2
0018602458,"Access One, Inc.",OH,30,3,3
0018602458,"Access One, Inc.",OR,30,1,1
0018602458,"Access One, Inc.",PA,30,1,1
0018602458,"Access One, Inc.",TX,30,7,7
0018602458,"Access One, Inc.",UT,30,1,1
0018602458,"Access One, Inc.",VA,30,1,1
0018602458,"Access One, Inc.",WA,30,2,2
0018602458,"Access One, Inc.",WI,30,10,10
0018602995,Clarksville Mutual Telephone Company,IL,10,121,121
0018603084,"Eastern Indiana WIFI,Inc.",IN,70,278,278
0018603795,"Pritell, Inc.",IL,70,258,258
0018603795,"Pritell, Inc.",IN,70,14,14
0018603860,"JCMM VENTURES, LLC d/b/a Net-Change.Com",NC,70,102,102
0018603969,VAL-ED Joint Venture LLP dba 702Communications,MN,11,124,124
0018603969,VAL-ED Joint Venture LLP dba 702Communications,MN,12,15,15
0018603969,VAL-ED Joint Venture LLP dba 702Communications,MN,50,1,1
0018603969,VAL-ED Joint Venture LLP dba 702Communications,MN,70,295,295
0018603969,VAL-ED Joint Venture LLP dba 702Communications,ND,11,270,270
0018603969,VAL-ED Joint Venture LLP dba 702Communications,ND,12,134,134
0018603969,VAL-ED Joint Venture LLP dba 702Communications,ND,50,6,6
0018603969,VAL-ED Joint Venture LLP dba 702Communications,ND,70,718,718
0018604926,"H&B Cable, Inc",KS,40,251,251
0018604926,"H&B Cable, Inc",KS,50,810,810
0018604926,"H&B Cable, Inc",KS,70,497,497
0018607911,Tnet/High Desert Online,CA,70,111,111
0018607911,Tnet/High Desert Online,MO,70,1,1
0018607911,Tnet/High Desert Online,OR,70,183,183
0018610774,Skynet Communications,TX,70,41392,41392
0018614362,"G5 Internet, LLC",AR,70,11,11
0018617688,"Grafton Technologies, Inc.",IL,10,362,362
0018618207,"Texas CellNet, Inc",TX,70,242,242
0018624494,"Florida Phone Systems, Inc.",FL,30,8,8
0018624494,"Florida Phone Systems, Inc.",FL,50,13,13
0018626648,"Northern Indiana Technologies, Inc",IN,70,693,693
0018626853,"CenturyLink, Inc.",AL,10,2207,2207
0018626853,"CenturyLink, Inc.",AL,11,21922,21922
0018626853,"CenturyLink, Inc.",AL,12,5498,5498
0018626853,"CenturyLink, Inc.",AL,50,111,111
0018626853,"CenturyLink, Inc.",AR,10,542,542
0018626853,"CenturyLink, Inc.",AR,11,19014,19014
0018626853,"CenturyLink, Inc.",AR,12,6498,6498
0018626853,"CenturyLink, Inc.",AR,50,245,245
0018626853,"CenturyLink, Inc.",AZ,10,9286,9286
0018626853,"CenturyLink, Inc.",AZ,11,24932,24932
0018626853,"CenturyLink, Inc.",AZ,12,58912,58912
0018626853,"CenturyLink, Inc.",AZ,50,1111,1111
0018626853,"CenturyLink, Inc.",CO,10,10584,10584
0018626853,"CenturyLink, Inc.",CO,11,43154,43154
0018626853,"CenturyLink, Inc.",CO,12,52082,52082
0018626853,"CenturyLink, Inc.",CO,50,6306,6306
0018626853,"CenturyLink, Inc.",CO,70,6,6
0018626853,"CenturyLink, Inc.",FL,10,1575,1575
0018626853,"CenturyLink, Inc.",FL,11,73180,73180
0018626853,"CenturyLink, Inc.",FL,12,30148,30148
0018626853,"CenturyLink, Inc.",FL,50,1738,1738
0018626853,"CenturyLink, Inc.",GA,10,67,67
0018626853,"CenturyLink, Inc.",GA,11,1268,1268
0018626853,"CenturyLink, Inc.",GA,12,585,585
0018626853,"CenturyLink, Inc.",GA,50,39,39
0018626853,"CenturyLink, Inc.",IA,10,6437,6437
0018626853,"CenturyLink, Inc.",IA,11,35294,35294
0018626853,"CenturyLink, Inc.",IA,12,11671,11671
0018626853,"CenturyLink, Inc.",IA,50,346,346
0018626853,"CenturyLink, Inc.",ID,10,4102,4102
0018626853,"CenturyLink, Inc.",ID,11,15775,15775
0018626853,"CenturyLink, Inc.",ID,12,14828,14828
0018626853,"CenturyLink, Inc.",ID,50,207,207
0018626853,"CenturyLink, Inc.",IL,10,102,102
0018626853,"CenturyLink, Inc.",IL,11,5000,5000
0018626853,"CenturyLink, Inc.",IL,12,151,151
0018626853,"CenturyLink, Inc.",IL,50,3,3
0018626853,"CenturyLink, Inc.",IN,10,1606,1606
0018626853,"CenturyLink, Inc.",IN,11,15703,15703
0018626853,"CenturyLink, Inc.",IN,12,4523,4523
0018626853,"CenturyLink, Inc.",IN,50,6,6
0018626853,"CenturyLink, Inc.",KS,10,1000,1000
0018626853,"CenturyLink, Inc.",KS,11,12658,12658
0018626853,"CenturyLink, Inc.",KS,12,215,215
0018626853,"CenturyLink, Inc.",KS,50,56,56
0018626853,"CenturyLink, Inc.",LA,10,351,351
0018626853,"CenturyLink, Inc.",LA,11,6573,6573
0018626853,"CenturyLink, Inc.",LA,12,1062,1062
0018626853,"CenturyLink, Inc.",LA,50,11,11
0018626853,"CenturyLink, Inc.",MD,11,1,1
0018626853,"CenturyLink, Inc.",MI,10,284,284
0018626853,"CenturyLink, Inc.",MI,11,6837,6837
0018626853,"CenturyLink, Inc.",MI,12,1010,1010
0018626853,"CenturyLink, Inc.",MN,10,8635,8635
0018626853,"CenturyLink, Inc.",MN,11,42358,42358
0018626853,"CenturyLink, Inc.",MN,12,37553,37553
0018626853,"CenturyLink, Inc.",MN,50,5400,5400
0018626853,"CenturyLink, Inc.",MO,10,2977,2977
0018626853,"CenturyLink, Inc.",MO,11,43060,43060
0018626853,"CenturyLink, Inc.",MO,12,4007,4007
0018626853,"CenturyLink, Inc.",MO,50,1200,1200
0018626853,"CenturyLink, Inc.",MS,10,64,64
0018626853,"CenturyLink, Inc.",MS,11,752,752
0018626853,"CenturyLink, Inc.",MS,12,92,92
0018626853,"CenturyLink, Inc.",MS,50,56,56
0018626853,"CenturyLink, Inc.",MT,10,4212,4212
0018626853,"CenturyLink, Inc.",MT,11,18180,18180
0018626853,"CenturyLink, Inc.",MT,12,5320,5320
0018626853,"CenturyLink, Inc.",MT,50,173,173
0018626853,"CenturyLink, Inc.",NC,10,3352,3352
0018626853,"CenturyLink, Inc.",NC,11,61102,61102
0018626853,"CenturyLink, Inc.",NC,12,22665,22665
0018626853,"CenturyLink, Inc.",NC,50,717,717
0018626853,"CenturyLink, Inc.",ND,10,1604,1604
0018626853,"CenturyLink, Inc.",ND,11,6488,6488
0018626853,"CenturyLink, Inc.",ND,12,1940,1940
0018626853,"CenturyLink, Inc.",ND,50,110,110
0018626853,"CenturyLink, Inc.",NE,10,7074,7074
0018626853,"CenturyLink, Inc.",NE,11,18639,18639
0018626853,"CenturyLink, Inc.",NE,12,8584,8584
0018626853,"CenturyLink, Inc.",NE,50,1852,1852
0018626853,"CenturyLink, Inc.",NJ,10,194,194
0018626853,"CenturyLink, Inc.",NJ,11,5425,5425
0018626853,"CenturyLink, Inc.",NJ,12,1531,1531
0018626853,"CenturyLink, Inc.",NJ,50,19,19
0018626853,"CenturyLink, Inc.",NM,10,4488,4488
0018626853,"CenturyLink, Inc.",NM,11,16222,16222
0018626853,"CenturyLink, Inc.",NM,12,22586,22586
0018626853,"CenturyLink, Inc.",NM,50,61,61
0018626853,"CenturyLink, Inc.",NV,10,634,634
0018626853,"CenturyLink, Inc.",NV,11,12643,12643
0018626853,"CenturyLink, Inc.",NV,12,8266,8266
0018626853,"CenturyLink, Inc.",NV,50,2157,2157
0018626853,"CenturyLink, Inc.",NY,10,3,3
0018626853,"CenturyLink, Inc.",NY,11,2,2
0018626853,"CenturyLink, Inc.",OH,10,2849,2849
0018626853,"CenturyLink, Inc.",OH,11,35594,35594
0018626853,"CenturyLink, Inc.",OH,12,9864,9864
0018626853,"CenturyLink, Inc.",OH,50,43,43
0018626853,"CenturyLink, Inc.",OK,10,16,16
0018626853,"CenturyLink, Inc.",OK,11,197,197
0018626853,"CenturyLink, Inc.",OK,12,1,1
0018626853,"CenturyLink, Inc.",OR,10,7972,7972
0018626853,"CenturyLink, Inc.",OR,11,35223,35223
0018626853,"CenturyLink, Inc.",OR,12,23351,23351
0018626853,"CenturyLink, Inc.",OR,50,6128,6128
0018626853,"CenturyLink, Inc.",PA,10,689,689
0018626853,"CenturyLink, Inc.",PA,11,22461,22461
0018626853,"CenturyLink, Inc.",PA,12,8084,8084
0018626853,"CenturyLink, Inc.",PA,50,72,72
0018626853,"CenturyLink, Inc.",SC,10,137,137
0018626853,"CenturyLink, Inc.",SC,11,6100,6100
0018626853,"CenturyLink, Inc.",SC,12,1807,1807
0018626853,"CenturyLink, Inc.",SC,50,6,6
0018626853,"CenturyLink, Inc.",SD,10,2217,2217
0018626853,"CenturyLink, Inc.",SD,11,8130,8130
